AWARD	PERSON	DATE	GENDER	DESCRIPTION
Ruhrpreis for Arts and Science	Ferdi Schüth	2010-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Franzpeter Goebels	1964-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Gert Carstensen	1976-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Gert Carstensen	1976-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Gralf-Edzard Habben	2003-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Günter Westerhoff	1980-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Günther Binding	1966-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Günther Wilke	1965-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Hannes Hellmann	1983-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Heinrich Siepmann	1962-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Heinrich Siepmann	1962-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Hendrik Dorgathen	1991-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Hendrik Dorgathen	1991-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Hermann Prüßmann	1979-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Johannes Gecelli	1963-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Johannes Gecelli	1963-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Jörg Juretzka	2012-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Karl Prasse	1980-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Karl Wieghardt	2005-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Klaus Urbons	2017-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Marga Höffgen	1967-01-01T00:00:00Z	female	$null$
Ruhrpreis for Arts and Science	Michael Kerstgens	2014-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Michael Kerstgens	2014-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Naomi Schenck	2015-01-01T00:00:00Z	female	$null$
Ruhrpreis for Arts and Science	Otto Pankok	1965-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Peter Eisold	2016-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Peter Schäfer	2008-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Siegfried Reda	1964-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Stefan Klöckner	1996-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Stefan Klöckner	1996-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Sven Piayda	2016-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Tabea Braun	2015-01-01T00:00:00Z	female	$null$
Ruhrpreis for Arts and Science	Theodor Hettinger	1971-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Thomas Durchschlag	2004-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Uli Hanisch	2011-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Uli Hanisch	2011-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Volker Roos	2011-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Werner Graeff	1976-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Werner Marx	1965-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Werner Nekes	1974-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Werner Schepp	2000-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Werner Schepp	2000-01-01T00:00:00Z	male	$null$
Ruhrpreis for Arts and Science	Wolfgang Hufschmidt	1972-01-01T00:00:00Z	male	$null$
Rumford Medal	Alan Cottrell	1974-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Alfred Des Cloizeaux	1870-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Arthur Schuster	1926-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Augustin-Jean Fresnel	1824-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Basil John Mason	1972-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Benjamin Thompson	1800-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	C. V. Boys	1924-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Charles Gorrie Wynne	1982-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	David Brewster	1818-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	David King	2002-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	François Arago	1850-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Frits Zernike	1952-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Fritz Haber	1932-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Gustav Kirchhoff	1862-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Harold Hopkins	1984-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Heinrich Rubens	1910-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Hendrik Lorentz	1908-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Henri Becquerel	1900-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Hippolyte Fizeau	1866-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	James David Forbes	1838-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	John Strutt, 3rd Baron Rayleigh	1920-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	John Tyndall	1864-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Jules Jamin	1858-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Manne Siegbahn	1940-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Marie Alfred Cornu	1878-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Michael Faraday	1846-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Nils Christoffer Dunér	1892-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Norman Lockyer	1874-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Peter Debye	1930-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Pieter Zeeman	1922-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Pietro Tacchini	1888-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Richard Friend	1998-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Walter Eric Spear	1990-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Wilhelm Röntgen	1896-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Medal	Étienne-Louis Malus	1810-01-01T00:00:00Z	male	an award bestowed by Britain's Royal Society every alternating year for an outstandingly important recent discovery in the field of thermal or optical properties of matter
Rumford Prize	Albert A. Michelson	1888-01-01T00:00:00Z	male	$null$
Rumford Prize	Alfred Y. Cho	2015-01-01T00:00:00Z	male	$null$
Rumford Prize	Alvan Clark	1866-01-01T00:00:00Z	male	$null$
Rumford Prize	Arthur Compton	1926-01-01T00:00:00Z	male	$null$
Rumford Prize	Arthur Compton	1926-01-01T00:00:00Z	male	$null$
Rumford Prize	Bruno Rossi	1976-01-01T00:00:00Z	male	$null$
Rumford Prize	Bruno Rossi	1976-01-01T00:00:00Z	male	$null$
Rumford Prize	C. B. van Niel	1967-01-01T00:00:00Z	male	$null$
Rumford Prize	Carl Barus	1900-01-01T00:00:00Z	male	$null$
Rumford Prize	Charles Francis Brush	1899-01-01T00:00:00Z	male	$null$
Rumford Prize	Charles Gordon Curtis	1910-01-01T00:00:00Z	male	$null$
Rumford Prize	Charles Greeley Abbot	1915-01-01T00:00:00Z	male	$null$
Rumford Prize	Charles Greeley Abbot	1915-01-01T00:00:00Z	male	$null$
Rumford Prize	Charles Greeley Abbot	1915-01-01T00:00:00Z	male	$null$
Rumford Prize	Charles Hard Townes	1961-01-01T00:00:00Z	male	$null$
Rumford Prize	Charles Hard Townes	1961-01-01T00:00:00Z	male	$null$
Rumford Prize	Chen-ning Yang	1980-01-01T00:00:00Z	male	$null$
Rumford Prize	Chen-ning Yang	1980-01-01T00:00:00Z	male	$null$
Rumford Prize	Daniel Treadwell	1865-01-01T00:00:00Z	male	$null$
Rumford Prize	Daniel Treadwell	1865-01-01T00:00:00Z	male	$null$
Rumford Prize	E. Newton Harvey	1947-01-01T00:00:00Z	male	$null$
Rumford Prize	Edgar Bright Wilson	1973-01-01T00:00:00Z	male	$null$
Rumford Prize	Edgar Bright Wilson	1973-01-01T00:00:00Z	male	$null$
Rumford Prize	Edward Charles Pickering	1891-01-01T00:00:00Z	male	$null$
Rumford Prize	Edward Charles Pickering	1891-01-01T00:00:00Z	male	$null$
Rumford Prize	Edward Goodrich Acheson	1907-01-01T00:00:00Z	male	$null$
Rumford Prize	Edward Goodrich Acheson	1907-01-01T00:00:00Z	male	$null$
Rumford Prize	Edward Leamington Nichols	1928-01-01T00:00:00Z	male	$null$
Rumford Prize	Edward Leamington Nichols	1928-01-01T00:00:00Z	male	$null$
Rumford Prize	Edwin H. Land	1945-01-01T00:00:00Z	male	$null$
Rumford Prize	Edwin H. Land	1945-01-01T00:00:00Z	male	$null$
Rumford Prize	Elihu Thomson	1901-01-01T00:00:00Z	male	$null$
Rumford Prize	Elihu Thomson	1901-01-01T00:00:00Z	male	$null$
Rumford Prize	Enrico Fermi	1953-01-01T00:00:00Z	male	$null$
Rumford Prize	Enrico Fermi	1953-01-01T00:00:00Z	male	$null$
Rumford Prize	Ernest Fox Nichols	1904-01-01T00:00:00Z	male	$null$
Rumford Prize	Ernest Fox Nichols	1904-01-01T00:00:00Z	male	$null$
Rumford Prize	Federico Capasso	2015-01-01T00:00:00Z	male	$null$
Rumford Prize	Federico Capasso	2015-01-01T00:00:00Z	male	$null$
Rumford Prize	Frank J. Low	1986-01-01T00:00:00Z	male	$null$
Rumford Prize	Frank J. Low	1986-01-01T00:00:00Z	male	$null$
Rumford Prize	Frederic Eugene Ives	1912-01-01T00:00:00Z	male	$null$
Rumford Prize	Frederic Eugene Ives	1912-01-01T00:00:00Z	male	$null$
Rumford Prize	George Ellery Hale	1902-01-01T00:00:00Z	male	$null$
Rumford Prize	George Feher	1992-01-01T00:00:00Z	male	$null$
Rumford Prize	George Feher	1992-01-01T00:00:00Z	male	$null$
Rumford Prize	George Henry Corliss	1869-01-01T00:00:00Z	male	$null$
Rumford Prize	George P. Shultz	2008-01-01T00:00:00Z	male	$null$
Rumford Prize	George P. Shultz	2008-01-01T00:00:00Z	male	$null$
Rumford Prize	George Wald	1959-01-01T00:00:00Z	male	$null$
Rumford Prize	Gerald Neugebauer	1986-01-01T00:00:00Z	male	$null$
Rumford Prize	Gregorio Weber	1980-01-01T00:00:00Z	male	$null$
Rumford Prize	Gregorio Weber	1980-01-01T00:00:00Z	male	$null$
Rumford Prize	Hans Bethe	1963-01-01T00:00:00Z	male	$null$
Rumford Prize	Hans Georg Dehmelt	1985-01-01T00:00:00Z	male	$null$
Rumford Prize	Harlow Shapley	1933-01-01T00:00:00Z	male	$null$
Rumford Prize	Henry Norris Russell	1925-01-01T00:00:00Z	male	$null$
Rumford Prize	Henry Norris Russell	1925-01-01T00:00:00Z	male	$null$
Rumford Prize	Herbert E. Ives	1951-01-01T00:00:00Z	male	$null$
Rumford Prize	Ira S. Bowen	1949-01-01T00:00:00Z	male	$null$
Rumford Prize	Irving Langmuir	1920-01-01T00:00:00Z	male	$null$
Rumford Prize	Irving Langmuir	1920-01-01T00:00:00Z	male	$null$
Rumford Prize	James Crafts	1911-01-01T00:00:00Z	male	$null$
Rumford Prize	James Crafts	1911-01-01T00:00:00Z	male	$null$
Rumford Prize	James Edward Keeler	1898-01-01T00:00:00Z	male	$null$
Rumford Prize	James Franck	1955-01-01T00:00:00Z	male	$null$
Rumford Prize	James Franck	1955-01-01T00:00:00Z	male	$null$
Rumford Prize	Joel Stebbins	1913-01-01T00:00:00Z	male	$null$
Rumford Prize	Joel Stebbins	1913-01-01T00:00:00Z	male	$null$
Rumford Prize	John C. Mather	1996-01-01T00:00:00Z	male	$null$
Rumford Prize	John C. Mather	1996-01-01T00:00:00Z	male	$null$
Rumford Prize	John Ericsson	1862-01-01T00:00:00Z	male	$null$
Rumford Prize	John Ericsson	1862-01-01T00:00:00Z	male	$null$
Rumford Prize	John Stanley Plaskett	1930-01-01T00:00:00Z	male	$null$
Rumford Prize	John Stanley Plaskett	1930-01-01T00:00:00Z	male	$null$
Rumford Prize	Josiah Willard Gibbs	1880-01-01T00:00:00Z	male	$null$
Rumford Prize	Karl Taylor Compton	1931-01-01T00:00:00Z	male	$null$
Rumford Prize	Kenneth Mees	1943-01-01T00:00:00Z	male	$null$
Rumford Prize	Lars Onsager	1953-01-01T00:00:00Z	male	$null$
Rumford Prize	Lewis Morris Rutherfurd	1873-01-01T00:00:00Z	male	$null$
Rumford Prize	Lewis Morris Rutherfurd	1873-01-01T00:00:00Z	male	$null$
Rumford Prize	Maarten Schmidt	1968-01-01T00:00:00Z	male	$null$
Rumford Prize	Martin Deutsch	1985-01-01T00:00:00Z	male	$null$
Rumford Prize	Martin Deutsch	1985-01-01T00:00:00Z	male	$null$
Rumford Prize	Norman Foster Ramsey	1985-01-01T00:00:00Z	male	$null$
Rumford Prize	Norman Foster Ramsey	1985-01-01T00:00:00Z	male	$null$
Rumford Prize	Percy Williams Bridgman	1917-01-01T00:00:00Z	male	$null$
Rumford Prize	Percy Williams Bridgman	1917-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert B. Leighton	1986-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert B. Leighton	1986-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert H. Dicke	1967-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert H. Dicke	1967-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert Hare	1839-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert Hare	1839-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert Mills	1980-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert Mills	1980-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert W. Wood	1938-01-01T00:00:00Z	male	$null$
Rumford Prize	Robert W. Wood	1938-01-01T00:00:00Z	male	$null$
Rumford Prize	Sam Nunn	2008-01-01T00:00:00Z	male	$null$
Rumford Prize	Sam Nunn	2008-01-01T00:00:00Z	male	$null$
Rumford Prize	Samuel Collins	1965-01-01T00:00:00Z	male	$null$
Rumford Prize	Samuel Collins	1965-01-01T00:00:00Z	male	$null$
Rumford Prize	Samuel Pierpont Langley	1886-01-01T00:00:00Z	male	$null$
Rumford Prize	Sidney Drell	2008-01-01T00:00:00Z	male	$null$
Rumford Prize	Subrahmanyan Chandrasekhar	1957-01-01T00:00:00Z	male	$null$
Rumford Prize	Theodore Lyman	1918-01-01T00:00:00Z	male	$null$
Rumford Prize	Thomas Alva Edison	1895-01-01T00:00:00Z	male	$null$
Rumford Prize	Thomas Alva Edison	1895-01-01T00:00:00Z	male	$null$
Rumford Prize	Thomas Alva Edison	1895-01-01T00:00:00Z	male	$null$
Rumford Prize	Vladimir K. Zworykin	1941-01-01T00:00:00Z	male	$null$
Rumford Prize	Vladimir K. Zworykin	1941-01-01T00:00:00Z	male	$null$
Rumford Prize	William Coblentz	1937-01-01T00:00:00Z	male	$null$
Rumford Prize	William Coblentz	1937-01-01T00:00:00Z	male	$null$
Rumford Prize	William D. McElroy	1965-01-01T00:00:00Z	male	$null$
Rumford Prize	William David Coolidge	1914-01-01T00:00:00Z	male	$null$
Rumford Prize	William David Coolidge	1914-01-01T00:00:00Z	male	$null$
Rumford Prize	William Perry	2008-01-01T00:00:00Z	male	$null$
Rumford Prize	Willis Lamb	1953-01-01T00:00:00Z	male	$null$
Rumford Prize	Willis Lamb	1953-01-01T00:00:00Z	male	$null$
Russian government award for science and technology	Aleksandr Gusev	2002-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Aleksandr Isayev	2003-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Aleksandr Stempkovsky	2015-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Aleksey Lipanov	1998-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Aleksey Malinin	2004-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Alexander Gintsburg	2003-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Alexander Gintsburg	2003-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Alexander I. Kirienko	2004-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Alexander I. Kirienko	2004-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Alexander Prokhorov	2003-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Amiran Revishvili	2003-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Gennadiy Sklyar	2007-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Gennadiy Sklyar	2007-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Igor Alekseyevich Glebov	2002-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Irina Donnik	2012-02-06T00:00:00Z	female	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Irina Donnik	2012-02-06T00:00:00Z	female	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Kirsan Ilyumzhinov	2008-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Lev Sandakchiev	2000-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Mikhail Abyzov	2003-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Mikhail Zalikhanov	2008-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Nikolay Plate	2004-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Oleg Bannykh	2000-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Oleg Bannykh	2007-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Slava Zaitsev	2009-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Slava Zaitsev	2010-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Vadim Zakharov	2005-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Vagit Alekperov	1998-04-06T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Vagit Alekperov	2007-02-22T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Viktor Bykov	2003-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Viktor Sadovnichiy	2011-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Vladimir Kononov	2008-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Vladimir Litvinenko	2008-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Vladimir Popovkin	2005-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Vladislav Panchenko	2004-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Yelena Baturina	2003-01-01T00:00:00Z	female	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Yevgeny Kablov	2010-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Yevgeny Vasilyevich Pimenov	1998-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Yury Vasilyev	2017-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Rutherford Medal	Alan MacDiarmid	2000-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Brian Boyd	2020-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Christine Coe Winterbourn	2011-01-01T00:00:00Z	female	award of the Royal Society of New Zealand
Rutherford Medal	Colin James Ness Wilson	2017-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Dame Mary Anne Salmond	2013-01-01T00:00:00Z	female	award of the Royal Society of New Zealand
Rutherford Medal	David Parry	2008-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	David Penny	2004-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	David Vere-Jones	1999-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	George Petersen	2003-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Ian Axford	1994-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Ian Reginald Reid	2015-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Jane Harding	2019-01-01T00:00:00Z	female	award of the Royal Society of New Zealand
Rutherford Medal	Jeffery Lewis Tallon	2002-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Margaret Brimble	2012-01-01T00:00:00Z	female	award of the Royal Society of New Zealand
Rutherford Medal	Michael Corballis	2016-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Paul Callaghan	2005-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Peter Gluckman	2001-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Peter Hunter	2009-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Peter Schwerdtfeger	2014-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Raymond Andersen	1988-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Richard Faull	2007-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Roy Kerr	1993-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Ted Baker	2006-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Thomas William Walker	1997-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Vaughan Jones	1991-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	Warren Tate	2010-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	William Denny	1995-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Medal	William Robinson	1998-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Rutherford Memorial Medal in Chemistry	Gregory D. Scholes	2007-01-01T00:00:00Z	male	chemistry award
Rutherford Memorial Medal in Chemistry	Gregory D. Scholes	2007-01-01T00:00:00Z	male	chemistry award
Rutherford Memorial Medal in Chemistry	Ian Manners	1996-01-01T00:00:00Z	male	chemistry award
Rutherford Memorial Medal in Chemistry	Ian Manners	1996-01-01T00:00:00Z	male	chemistry award
Rutherford Memorial Medal in Chemistry	Todd B. Marder	1995-01-01T00:00:00Z	male	chemistry award
S. Barry Cooper Prize	Bruno Courcelle	2020-01-01T00:00:00Z	male	computer science award
S. Barry Cooper Prize	Bruno Courcelle	2020-01-01T00:00:00Z	male	computer science award
SA Chaplygin Gold Medal	Valery Kozlov	2015-01-01T00:00:00Z	male	$null$
SA Chaplygin Gold Medal	Valery Kozlov	2015-01-01T00:00:00Z	male	$null$
SARP Honorary Award	Aleksander Franta	1975-01-01T00:00:00Z	male	architecture prize
SARP Honorary Award	Tadeusz Włodzimierz Barucki	1985-01-01T00:00:00Z	male	architecture prize
Sakurai Prize	Alberto Sirlin	2002-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Alexei Yuryevich Smirnov	2008-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Alexei Yuryevich Smirnov	2008-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Alfred Mueller	2003-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Ann Nelson	2018-01-01T00:00:00Z	female	American award for particle physics
Sakurai Prize	Anthony Ichiro Sanda	2004-01-01T00:00:00Z	male	American award for particle physics
